time,similarity
2018-11-15 12:30:00,0.8371124128120678
2018-11-15 12:32:00,0.9186988460950644
2018-11-15 12:34:00,0.9276043845082028
2018-11-15 12:36:00,0.9116548420758485
2018-11-15 12:38:00,0.925055732841355
2018-11-15 12:40:00,0.9157660228323687
2018-11-15 12:42:00,0.9516984633939297
2018-11-15 12:44:00,0.9578137500253608
2018-11-15 12:46:00,0.9605125354093715
2018-11-15 12:48:00,0.9576928406614262
2018-11-15 12:50:00,0.9567389510388686
2018-11-15 12:52:00,0.9340602408442746
2018-11-15 12:54:00,0.9535998905325136
2018-11-15 12:56:00,0.9583948961247214
2018-11-15 12:58:00,0.9600258811072756
2018-11-15 13:00:00,0.9077360452026842
2018-11-15 13:02:00,0.9074820684129721
2018-11-15 13:04:00,0.9652992877581917
2018-11-15 13:06:00,0.9642930100162974
2018-11-15 13:08:00,0.8300307721700314
2018-11-15 13:10:00,0.8786201050709846
2018-11-15 13:12:00,0.9474230175742621
2018-11-15 13:14:00,0.9239079182304537
2018-11-15 13:16:00,0.9531766074484026
2018-11-15 13:18:00,0.915016684728868
2018-11-15 13:20:00,0.92783896559684
2018-11-15 13:22:00,0.9674941272685542
2018-11-15 13:24:00,0.8605829351600186
2018-11-15 13:26:00,0.9187476124545386
2018-11-15 13:28:00,0.9010913607396563
2018-11-15 13:30:00,0.6585922700561876
2018-11-15 13:32:00,0.9439062147152582
2018-11-15 13:34:00,0.8791541693965269
2018-11-15 13:36:00,0.9283403676340053
2018-11-15 13:38:00,0.9505050953705755
2018-11-15 13:40:00,0.9601998710623587
2018-11-15 13:42:00,0.9696905426897334
2018-11-15 13:44:00,0.9449163232806332
2018-11-15 13:46:00,0.9687539934959952
2018-11-15 13:48:00,0.7227953842514143
2018-11-15 13:50:00,0.9416490217470033
2018-11-15 13:52:00,0.9546086723611732
2018-11-15 13:54:00,0.9804733163963373
2018-11-15 13:56:00,0.8784623519993473
2018-11-15 13:58:00,0.9238845996825878
2018-11-15 14:00:00,0.600235241198488
2018-11-15 14:02:00,0.8834593567032157
2018-11-15 14:04:00,0.9329818356666322
2018-11-15 14:06:00,0.964132670199485
2018-11-15 14:08:00,0.8781721266409688
2018-11-15 14:10:00,0.9209562895294269
2018-11-15 14:12:00,0.9667197105831132
2018-11-15 14:14:00,0.8725263946489631
2018-11-15 14:16:00,0.9558008519341343
2018-11-15 14:18:00,0.9164129665323125
2018-11-15 14:20:00,0.9490832672727151
2018-11-15 14:22:00,0.9395093654103541
2018-11-15 14:24:00,0.9559854919899715
2018-11-15 14:26:00,0.9790502140331006
2018-11-15 14:28:00,0.9625827997487338
